1.49099, 0.663873, 1.61649, 1.36425, 0.189412, 0.189228, 0.250508, 0.474579, 0.284561, 0.408227, 0.378839, 0.352257, 
1.49129, 0.665177, 1.61783, 1.36228, 0.188727, 0.190842, 0.24632, 0.487868, 0.168553, 0.398386, 0.374624, 0.36297, 
1.49252, 0.663354, 1.62179, 1.36238, 0.188346, 0.191295, 0.244462, 0.483396, 0.148551, 0.366858, 0.35741, 0.358356, 
1.48945, 0.66171, 1.62, 1.36091, 0.187811, 0.191413, 0.244348, 0.472605, 0.164206, 0.375282, 0.342043, 0.348086, 
1.48839, 0.66066, 1.62034, 1.36041, 0.183562, 0.192891, 0.245186, 0.519318, 0.178063, 0.363294, 0.357164, 0.350028, 
1.48714, 0.646368, 1.63551, 1.35843, 0.179932, 0.189528, 0.251369, 0.476214, 0.232792, 0.367323, 0.366888, 0.365825, 
1.48716, 0.651036, 1.63087, 1.35811, 0.180143, 0.188377, 0.252447, 0.468522, 0.176506, 0.348531, 0.362004, 0.334707, 
1.48765, 0.657061, 1.62646, 1.35863, 0.180909, 0.188839, 0.253142, 0.478142, 0.177391, 0.35247, 0.356453, 0.348463, 
1.48756, 0.658135, 1.6266, 1.35672, 0.177912, 0.190132, 0.254472, 0.469649, 0.18421, 0.351809, 0.346529, 0.358422, 
1.48734, 0.659456, 1.62618, 1.35691, 0.179658, 0.186481, 0.255093, 0.481093, 0.204903, 0.382149, 0.364837, 0.346791, 
1.48264, 0.644839, 1.6316, 1.35684, 0.180174, 0.180317, 0.247463, 0.387806, 0.1408, 0.328556, 0.382449, 0.335884, 
1.48244, 0.616267, 1.6709, 1.35941, 0.180065, 0.186927, 0.245521, 0.37111, 0.119659, 0.309446, 0.405401, 0.363442, 
