1.61901, 0.592433, 1.79159, 1.45979, 0.213057, 0.213035, 0.24234, 0.478247, 0.256242, 0.355037, 0.332171, 0.313563, 
1.61892, 0.592328, 1.7915, 1.45979, 0.212997, 0.213164, 0.242375, 0.48256, 0.231999, 0.345998, 0.358738, 0.345378, 
1.61875, 0.591387, 1.7928, 1.45975, 0.213048, 0.21328, 0.242386, 0.521171, 0.259418, 0.367232, 0.323724, 0.349605, 
1.61875, 0.592908, 1.7905, 1.45974, 0.212913, 0.213348, 0.242435, 0.469271, 0.289363, 0.312743, 0.32938, 0.339474, 
1.61879, 0.592716, 1.79083, 1.45973, 0.212816, 0.213439, 0.242438, 0.510895, 0.245672, 0.357241, 0.353112, 0.342929, 
1.6187, 0.592536, 1.79106, 1.45968, 0.212778, 0.21355, 0.242419, 0.428648, 0.235704, 0.338842, 0.353518, 0.329531, 
1.61844, 0.58901, 1.79637, 1.45942, 0.212578, 0.21441, 0.242282, 0.407736, 0.196308, 0.368353, 0.343226, 0.336902, 
1.62118, 0.592952, 1.79322, 1.45965, 0.211487, 0.216, 0.242173, 0.456271, 0.267309, 0.286296, 0.354728, 0.37765, 
1.62196, 0.593448, 1.7968, 1.46267, 0.214428, 0.21592, 0.241755, 0.450859, 0.241769, 0.354304, 0.360404, 0.337556, 
1.62215, 0.592325, 1.79976, 1.46331, 0.216618, 0.214537, 0.241334, 0.514729, 0.29777, 0.348948, 0.319592, 0.330871, 
1.6224, 0.59747, 1.7923, 1.46374, 0.217993, 0.214268, 0.24132, 0.478121, 0.235706, 0.344528, 0.361341, 0.339701, 
1.61469, 0.593612, 1.78725, 1.45936, 0.21449, 0.211715, 0.243442, 0.518029, 0.232588, 0.33536, 0.36438, 0.363377, 
1.61655, 0.590748, 1.78967, 1.45833, 0.216412, 0.211819, 0.243553, 0.459293, 0.237687, 0.351923, 0.354588, 0.346023, 
1.6191, 0.595434, 1.78494, 1.45905, 0.216146, 0.212743, 0.242064, 0.466583, 0.243287, 0.32319, 0.364176, 0.363413, 
1.62097, 0.589257, 1.79858, 1.46086, 0.216795, 0.214057, 0.243034, 0.49361, 0.23772, 0.326675, 0.373674, 0.351577, 
1.62153, 0.593653, 1.7956, 1.46273, 0.218803, 0.214434, 0.242182, 0.497439, 0.301922, 0.336346, 0.324106, 0.362286, 
1.61861, 0.594033, 1.79102, 1.46093, 0.21943, 0.213756, 0.241841, 0.511494, 0.2765, 0.342295, 0.335907, 0.33463, 
1.61135, 0.589108, 1.78755, 1.45687, 0.216095, 0.20901, 0.244326, 0.452968, 0.198103, 0.327196, 0.321698, 0.361633, 
1.61721, 0.584127, 1.8004, 1.45815, 0.21653, 0.214206, 0.243079, 0.470604, 0.230412, 0.365492, 0.363567, 0.359711, 
1.62033, 0.59709, 1.78876, 1.45891, 0.217557, 0.214694, 0.244624, 0.447512, 0.203318, 0.326533, 0.337945, 0.365739, 
1.61246, 0.592075, 1.78591, 1.45241, 0.222399, 0.213284, 0.246923, 0.50815, 0.245505, 0.34742, 0.304704, 0.361786, 
1.6118, 0.602367, 1.77773, 1.45322, 0.219671, 0.220324, 0.242406, 0.493915, 0.242863, 0.351995, 0.325192, 0.34178, 
1.61016, 0.599449, 1.77556, 1.45235, 0.217148, 0.218367, 0.240892, 0.473292, 0.256069, 0.309093, 0.326186, 0.353041, 
1.60875, 0.603917, 1.77042, 1.45258, 0.220924, 0.217584, 0.242589, 0.460151, 0.257079, 0.306507, 0.327069, 0.354064, 
1.60576, 0.602579, 1.77359, 1.44924, 0.219059, 0.219147, 0.244086, 0.453543, 0.266804, 0.333404, 0.322978, 0.354038, 
1.60492, 0.598583, 1.7776, 1.44792, 0.221618, 0.215226, 0.242868, 0.532057, 0.301396, 0.362566, 0.334733, 0.313649, 
1.60765, 0.60107, 1.77818, 1.452, 0.22186, 0.218218, 0.241747, 0.515305, 0.255967, 0.359135, 0.351082, 0.355051, 
