1.66704, 0.710576, 1.83632, 1.5233, 0.219778, 0.199363, 0.304189, -1, -1, -1, 0.473687, -1, 
1.66682, 0.708003, 1.83193, 1.52325, 0.218995, 0.200217, 0.303388, -1, 0.111846, -1, 0.465915, 0.404804, 
1.66655, 0.721801, 1.81547, 1.5231, 0.218849, 0.20017, 0.303374, -1, 0.071827, -1, 0.438519, 0.421336, 
1.66617, 0.723388, 1.81205, 1.52298, 0.218765, 0.200052, 0.303305, -1, 0.117324, -1, 0.403184, 0.395592, 
1.66627, 0.727008, 1.80821, 1.52318, 0.218368, 0.200122, 0.303225, -1, 0.122532, -1, 0.441927, 0.40629, 
1.66648, 0.718175, 1.81157, 1.52319, 0.218793, 0.199172, 0.302511, -1, 0.10719, -1, 0.428107, 0.395834, 
1.66521, 0.725525, 1.80428, 1.52312, 0.219215, 0.20059, 0.300156, -1, 0.0948824, -1, 0.424261, 0.408537, 
1.66393, 0.729186, 1.7962, 1.52237, 0.219751, 0.199062, 0.299555, -1, 0.114546, -1, 0.410284, 0.412713, 
1.66503, 0.730161, 1.79599, 1.52329, 0.218344, 0.198156, 0.29919, -1, 0.132125, -1, 0.428237, 0.420275, 
1.6655, 0.731038, 1.79612, 1.52338, 0.224359, 0.200726, 0.298079, -1, 0.123806, 1.10948, 0.431451, 0.404071, 
1.66442, 0.730554, 1.79442, 1.52296, 0.22278, 0.200217, 0.299702, -1, 0.0861169, -1, 0.436458, 0.441581, 
1.66367, 0.729268, 1.79406, 1.52177, 0.220242, 0.200947, 0.30011, -1, 0.133188, -1, 0.415451, 0.408405, 
1.66267, 0.726525, 1.79557, 1.5204, 0.223084, 0.20015, 0.300867, -1, 0.129087, -1, 0.407275, 0.42067, 
1.66165, 0.732618, 1.78634, 1.51963, 0.220796, 0.200118, 0.298557, -1, -1, -1, 0.457586, -1, 
1.66095, 0.722226, 1.79428, 1.51933, 0.219001, 0.197904, 0.300061, -1, 0.123192, -1, 0.418069, 0.401487, 
1.66168, 0.726765, 1.79078, 1.51959, 0.216955, 0.198605, 0.299421, -1, 0.14611, -1, 0.403846, 0.405332, 
1.66265, 0.722892, 1.79566, 1.52025, 0.219379, 0.197906, 0.299933, -1, 0.213701, -1, 0.411922, 0.447696, 
1.66312, 0.729754, 1.7893, 1.52063, 0.219573, 0.198799, 0.300456, -1, -1, -1, -1, -1, 
1.66324, 0.71932, 1.79999, 1.52074, 0.221202, 0.196552, 0.301567, -1, 0.0900517, -1, 0.410744, 0.401542, 
1.66256, 0.718381, 1.7977, 1.51887, 0.219184, 0.197381, 0.301687, -1, 0.104568, -1, 0.439403, 0.395367, 
1.66153, 0.719291, 1.79521, 1.51745, 0.21687, 0.199029, 0.302775, -1, 0.129581, -1, 0.401601, 0.403403, 
1.66102, 0.721026, 1.79336, 1.51793, 0.219457, 0.197683, 0.303063, -1, 0.0837508, -1, 0.426651, 0.409899, 
1.66235, 0.726534, 1.78717, 1.51844, 0.21622, 0.199591, 0.301444, -1, 0.129074, -1, 0.396271, 0.428252, 
1.66247, 0.726564, 1.78811, 1.51887, 0.219972, 0.198247, 0.301932, -1, 0.109296, -1, 0.40798, 0.431185, 
1.662, 0.718446, 1.79837, 1.5188, 0.217263, 0.199724, 0.301349, -1, 0.183457, -1, 0.413248, 0.433304, 
1.66284, 0.725854, 1.78935, 1.51782, 0.219288, 0.197697, 0.303754, -1, -1, -1, 0.427551, -1, 
1.66331, 0.72196, 1.79351, 1.51702, 0.216373, 0.199315, 0.302894, -1, 0.117235, -1, 0.415025, 0.405051, 
1.66294, 0.727491, 1.78741, 1.51702, 0.217097, 0.199104, 0.30302, -1, 0.0838317, -1, 0.416217, 0.393754, 
1.66236, 0.730174, 1.78455, 1.51785, 0.217444, 0.195014, 0.304922, -1, 0.0848746, -1, 0.407509, 0.393628, 
1.66301, 0.722336, 1.79394, 1.51871, 0.219175, 0.196385, 0.303736, -1, 0.126892, -1, 0.391337, 0.407914, 
1.66235, 0.727135, 1.78816, 1.51813, 0.218607, 0.199768, 0.299266, -1, -1, -1, 0.424105, -1, 
1.66259, 0.714255, 1.80266, 1.51793, 0.217151, 0.199246, 0.301707, -1, 0.117399, -1, 0.445856, 0.391233, 
1.66271, 0.723287, 1.79045, 1.5182, 0.216535, 0.198489, 0.302527, -1, 0.137956, -1, 0.390777, 0.384124, 
1.66367, 0.715672, 1.80039, 1.51861, 0.219012, 0.198315, 0.302944, -1, -1, -1, 0.403877, -1, 
1.66321, 0.723786, 1.79098, 1.5183, 0.218347, 0.199521, 0.30242, 1.67774, 0.108337, 0.43091, 0.414359, 0.389822, 
1.6634, 0.726545, 1.78918, 1.51788, 0.220817, 0.198838, 0.303715, -1, 0.112639, -1, 0.404114, 0.398153, 
1.66332, 0.724511, 1.79235, 1.51797, 0.218159, 0.200607, 0.303534, -1, -1, -1, 0.4332, -1, 
1.66352, 0.723352, 1.79526, 1.51815, 0.217526, 0.202656, 0.302359, -1, 0.105527, -1, 0.434584, 0.407954, 
1.66317, 0.717323, 1.80216, 1.51768, 0.217147, 0.200535, 0.30261, -1, 0.0992377, -1, 0.422777, 0.406725, 
1.66149, 0.72092, 1.7947, 1.51663, 0.216544, 0.200251, 0.303083, -1, 0.244357, -1, 0.410388, 0.420985, 
1.66266, 0.715633, 1.80256, 1.51758, 0.221834, 0.199573, 0.303722, -1, -1, -1, 0.422129, -1, 
1.6628, 0.721289, 1.79309, 1.51647, 0.216388, 0.200165, 0.304683, -1, 0.0835555, -1, 0.426211, 0.389701, 
1.66316, 0.723496, 1.79055, 1.51653, 0.215198, 0.198488, 0.302958, -1, 0.19747, -1, 0.422932, 0.417448, 
1.66408, 0.721566, 1.79368, 1.51737, 0.215638, 0.199288, 0.303317, -1, -1, -1, 0.403695, -1, 
1.66262, 0.716356, 1.79929, 1.51742, 0.217393, 0.200885, 0.303658, -1, 0.0984798, -1, 0.411754, 0.397826, 
1.66254, 0.712235, 1.80218, 1.51674, 0.215272, 0.199382, 0.304238, -1, 0.102951, -1, 0.415681, 0.401949, 
1.66265, 0.722907, 1.78947, 1.51722, 0.22033, 0.199634, 0.303285, -1, 0.238967, -1, 0.397873, 0.398869, 
1.66246, 0.726978, 1.78793, 1.51709, 0.215285, 0.198041, 0.302448, -1, -1, -1, 0.399434, -1, 
1.66185, 0.728942, 1.78274, 1.51638, 0.221098, 0.198889, 0.303221, -1, 0.113203, 0.471485, 0.451888, 0.394898, 
1.66181, 0.73127, 1.78108, 1.51648, 0.220375, 0.19803, 0.303707, -1, 0.145296, -1, 0.396027, 0.400457, 
1.66253, 0.72411, 1.78911, 1.51626, 0.220594, 0.20018, 0.304551, -1, -1, -1, 0.442352, -1, 
1.66108, 0.724092, 1.78607, 1.51614, 0.219031, 0.197374, 0.303888, -1, 0.127678, -1, 0.401281, 0.390148, 
