1.56381, 0.688484, 1.7344, 1.41012, 0.21288, 0.215183, 0.259376, 0.453415, 0.391206, 0.35678, 0.376117, 0.422227, 
1.56383, 0.690428, 1.73214, 1.41015, 0.212982, 0.214982, 0.25947, 0.450263, 0.390089, 0.362675, 0.37123, 0.423452, 
1.56368, 0.689972, 1.73211, 1.41001, 0.212299, 0.214831, 0.259432, 0.474668, 0.416341, 0.362486, 0.394986, 0.428462, 
1.56367, 0.690477, 1.73155, 1.41, 0.212535, 0.214656, 0.259567, 0.44899, 0.402049, 0.324215, 0.381206, 0.431343, 
1.56367, 0.692826, 1.72906, 1.41007, 0.212652, 0.214614, 0.259674, 0.437379, 0.36342, 0.345231, 0.42015, 0.421362, 
1.5636, 0.692945, 1.72895, 1.4101, 0.212807, 0.214451, 0.259907, 0.45616, 0.393174, 0.353283, 0.382589, 0.428546, 
1.56412, 0.695502, 1.72942, 1.4112, 0.214119, 0.213999, 0.260901, 0.469047, 0.361645, 0.34329, 0.375065, 0.417502, 
1.56155, 0.691299, 1.7336, 1.4083, 0.213206, 0.213318, 0.261567, 0.457105, 0.367774, 0.333417, 0.389793, 0.419458, 
1.56117, 0.700274, 1.72341, 1.40851, 0.211934, 0.21467, 0.261955, 0.468043, 0.380871, 0.33135, 0.371304, 0.41302, 
1.55999, 0.700588, 1.72431, 1.40697, 0.211959, 0.214893, 0.262467, 0.454242, 0.359474, 0.348674, 0.381855, 0.426665, 
1.56014, 0.70239, 1.72227, 1.40676, 0.211997, 0.214634, 0.262095, 0.464705, 0.382137, 0.360473, 0.386563, 0.424375, 
1.55889, 0.699794, 1.7236, 1.40509, 0.211087, 0.214302, 0.262391, 0.451901, 0.353915, 0.330203, 0.384211, 0.422197, 
1.55964, 0.700293, 1.72472, 1.40631, 0.211604, 0.214633, 0.261293, 0.474247, 0.281682, 0.342303, 0.397114, 0.41456, 
1.56047, 0.702022, 1.72397, 1.40671, 0.212309, 0.214967, 0.260638, 0.430385, 0.383287, 0.33402, 0.379112, 0.420132, 
1.56064, 0.70143, 1.72456, 1.40707, 0.211732, 0.214588, 0.261611, 0.455201, 0.378343, 0.333346, 0.379011, 0.417422, 
1.56063, 0.703069, 1.72241, 1.4071, 0.211587, 0.215592, 0.261904, 0.450199, 0.397236, 0.346572, 0.376029, 0.425163, 
1.55953, 0.703058, 1.72123, 1.40648, 0.213107, 0.213886, 0.262688, 0.448414, 0.371631, 0.349633, 0.373824, 0.419104, 
1.55913, 0.699329, 1.72488, 1.40574, 0.213235, 0.211894, 0.262708, 0.446921, 0.37097, 0.354511, 0.399383, 0.409353, 
1.55866, 0.700352, 1.72195, 1.40491, 0.212679, 0.211645, 0.262752, 0.461963, 0.360668, 0.359771, 0.388129, 0.412402, 
1.55818, 0.701806, 1.71948, 1.40447, 0.212686, 0.210606, 0.262735, 0.456058, 0.364136, 0.350417, 0.373079, 0.4269, 
1.55837, 0.699841, 1.72217, 1.40457, 0.211619, 0.211345, 0.262315, 0.457473, 0.365126, 0.346462, 0.365812, 0.427094, 
1.55805, 0.699345, 1.72255, 1.40427, 0.210568, 0.211754, 0.262357, 0.473019, 0.360535, 0.361545, 0.436149, 0.427559, 
1.55886, 0.699399, 1.72383, 1.40473, 0.21026, 0.212861, 0.262572, 0.445837, 0.353397, 0.347089, 0.386527, 0.40766, 
1.56033, 0.700929, 1.72444, 1.40573, 0.210458, 0.213431, 0.262299, 0.455382, 0.295322, 0.326996, 0.409972, 0.390067, 
1.56116, 0.701756, 1.72488, 1.40671, 0.211435, 0.214078, 0.261733, 0.440403, 0.339858, 0.358481, 0.371042, 0.395196, 
1.55989, 0.703018, 1.72154, 1.40645, 0.212978, 0.212463, 0.261997, 0.451773, 0.330779, 0.340275, 0.416082, 0.423824, 
1.55898, 0.701866, 1.72124, 1.40575, 0.212818, 0.212876, 0.261835, 0.466791, 0.360434, 0.325408, 0.378875, 0.420619, 
